fields,supports,top100,top200,diff
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND cit2018 <= 17064.00,"['0.09', '0.46']",0.09,0.46,-0.37
cit2017 <= 75794.50 AND pubPA2018 <= 1.26 AND pub2016 > 3802.50,"['0.30', '0.46']",0.3,0.46,-0.16000000000000003
authors2017 <= 7050.50 AND pubPA2018 > 1.05 AND pubTJP2017 <= 47.35,"['0.24', '0.46']",0.24,0.46,-0.22000000000000003
cit2018 <= 35720.00 AND intCol2018 <= 67.70 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
pubTJP2018 > 38.70 AND cit2016 <= 117378.00 AND intCol2016 <= 66.15,"['0.33', '0.46']",0.33,0.46,-0.13
pub2018 <= 8184.50 AND intCol2016 <= 66.15 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
cit2016 <= 107650.00 AND pubPA2017 <= 1.33 AND pub2016 > 3802.50,"['0.29', '0.46']",0.29,0.46,-0.17000000000000004
cit2017 <= 75794.50 AND pubTJP2016 <= 43.85 AND authors2017 <= 4328.50,"['0.07', '0.46']",0.07,0.46,-0.39
cit2016 <= 107650.00 AND intCol2016 <= 66.15 AND pub2016 > 3802.50,"['0.32', '0.46']",0.32,0.46,-0.14
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 <= 3802.50,"['0.06', '0.46']",0.06,0.46,-0.4
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
cit2018 <= 35720.00 AND citPA2017 <= 9.83 AND pub2017 <= 5143.00,"['0.06', '0.46']",0.06,0.46,-0.4
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 <= 3802.50,"['0.06', '0.46']",0.06,0.46,-0.4
cit2017 <= 75794.50 AND intCol2016 <= 66.15 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
authors2017 <= 7050.50 AND pubPA2018 > 1.05 AND pubTJP2017 <= 47.35,"['0.24', '0.46']",0.24,0.46,-0.22000000000000003
cit2016 <= 107650.00 AND pubTJP2017 <= 47.15 AND cit2018 > 17064.00,"['0.26', '0.46']",0.26,0.46,-0.2
cit2018 <= 35720.00 AND citPA2017 <= 9.83 AND citPP2018 <= 4.25,"['0.18', '0.46']",0.18,0.46,-0.28
cit2018 <= 35720.00 AND citPA2017 <= 9.83 AND citPP2018 <= 4.25,"['0.18', '0.46']",0.18,0.46,-0.28
cit2016 <= 107650.00 AND pubTJP2017 <= 47.15 AND cit2016 > 49470.50,"['0.26', '0.46']",0.26,0.46,-0.2
pubTJP2017 <= 47.65 AND cit2018 <= 35720.00 AND pub2016 > 3802.50,"['0.30', '0.46']",0.3,0.46,-0.16000000000000003
cit2017 <= 75794.50 AND pub2016 > 3802.50 AND acaCol2016 <= 7.45,"['0.27', '0.46']",0.27,0.46,-0.19
pub2016 <= 7543.00 AND citPA2017 <= 9.83 AND pub2017 <= 5143.00,"['0.06', '0.46']",0.06,0.46,-0.4
cit2016 <= 107650.00 AND intCol2016 <= 66.15 AND pub2016 > 3802.50,"['0.32', '0.46']",0.32,0.46,-0.14
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 <= 3802.50,"['0.06', '0.46']",0.06,0.46,-0.4
cit2018 <= 35720.00 AND intCol2018 <= 67.70 AND cit2017 > 33695.50,"['0.32', '0.46']",0.32,0.46,-0.14
cit2018 <= 35720.00 AND intCol2018 <= 67.70 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
cit2016 <= 107650.00 AND pubPA2018 <= 1.26 AND authors2018 <= 4157.00,"['0.07', '0.46']",0.07,0.46,-0.39
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 <= 3802.50,"['0.06', '0.46']",0.06,0.46,-0.4
cit2018 <= 35720.00 AND intCol2016 <= 66.15 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
cit2018 <= 35720.00 AND intCol2016 <= 66.15 AND cit2016 > 49470.50,"['0.32', '0.46']",0.32,0.46,-0.14
cit2017 <= 75794.50 AND intCol2016 <= 66.15 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND pub2016 > 3802.50,"['0.37', '0.46']",0.37,0.46,-0.09000000000000002
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND pub2016 > 3802.50,"['0.37', '0.46']",0.37,0.46,-0.09000000000000002
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
pubTJP2018 > 38.70 AND pub2018 <= 8184.50 AND intCol2017 <= 68.15,"['0.35', '0.46']",0.35,0.46,-0.11000000000000004
authors2017 <= 7050.50 AND pubPA2018 > 1.05 AND pubTJP2017 <= 47.35,"['0.24', '0.46']",0.24,0.46,-0.22000000000000003
pubTJP2016 <= 43.85 AND citPA2017 <= 10.74 AND pub2018 <= 5360.50,"['0.04', '0.46']",0.04,0.46,-0.42000000000000004
cit2017 <= 75794.50 AND pubTJP2016 <= 43.85 AND authors2017 <= 4328.50,"['0.07', '0.46']",0.07,0.46,-0.39
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND pub2016 > 3802.50,"['0.37', '0.46']",0.37,0.46,-0.09000000000000002
cit2018 <= 35720.00 AND intCol2016 <= 66.15 AND cit2018 > 17064.00,"['0.31', '0.46']",0.31,0.46,-0.15000000000000002
pubTJP2017 <= 47.65 AND cit2016 <= 107650.00 AND cit2016 > 49470.50,"['0.26', '0.46']",0.26,0.46,-0.2
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND pub2016 > 3802.50,"['0.37', '0.46']",0.37,0.46,-0.09000000000000002
cit2017 <= 75794.50 AND intCol2016 <= 66.15 AND pubTJP2018 <= 38.15,"['0.08', '0.46']",0.08,0.46,-0.38
cit2016 <= 107650.00 AND pubPA2017 <= 1.33 AND pub2016 > 3802.50,"['0.29', '0.46']",0.29,0.46,-0.17000000000000004
pubTJP2018 > 38.70 AND pub2017 <= 7940.00 AND intCol2017 <= 68.15,"['0.35', '0.46']",0.35,0.46,-0.11000000000000004
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 <= 3802.50,"['0.06', '0.46']",0.06,0.46,-0.4
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 <= 3802.50,"['0.06', '0.46']",0.06,0.46,-0.4
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pubTJP2018 <= 38.15,"['0.08', '0.46']",0.08,0.46,-0.38
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
cit2016 <= 107650.00 AND intCol2018 <= 67.70 AND pub2016 <= 3802.50,"['0.06', '0.46']",0.06,0.46,-0.4
cit2016 <= 107650.00 AND intCol2018 <= 67.70 AND pub2016 > 3802.50,"['0.32', '0.46']",0.32,0.46,-0.14
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND cit2018 <= 17064.00,"['0.09', '0.46']",0.09,0.46,-0.37
cit2016 <= 107650.00 AND intCol2018 <= 67.70 AND pub2016 <= 3802.50,"['0.06', '0.46']",0.06,0.46,-0.4
cit2016 <= 107650.00 AND intCol2018 <= 67.70 AND pub2016 > 3802.50,"['0.32', '0.46']",0.32,0.46,-0.14
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pubTJP2018 <= 38.15,"['0.08', '0.46']",0.08,0.46,-0.38
cit2018 <= 35720.00 AND pubPA2016 <= 1.29 AND pub2017 > 3859.00,"['0.30', '0.46']",0.3,0.46,-0.16000000000000003
pub2017 <= 7940.00 AND pub2016 <= 3802.50 AND intCol2018 <= 68.30,"['0.06', '0.46']",0.06,0.46,-0.4
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND cit2016 <= 49470.50,"['0.08', '0.46']",0.08,0.46,-0.38
pubTJP2018 <= 42.85 AND cit2017 <= 37892.50,"['0.07', '0.46']",0.07,0.46,-0.39
intCol2016 <= 66.15 AND cit2018 <= 17064.00,"['0.09', '0.46']",0.09,0.46,-0.37
pubTJP2018 <= 42.85 AND cit2017 <= 37892.50,"['0.07', '0.46']",0.07,0.46,-0.39
h5Index <= 172.50 AND pub2016 <= 4458.00 AND authors2016 > 2281.00,"['0.08', '0.47']",0.08,0.47,-0.38999999999999996
cit2016 <= 107650.00 AND intCol2016 <= 66.15 AND pub2016 <= 3802.50,"['0.06', '0.47']",0.06,0.47,-0.41
h5Index <= 172.50 AND pub2016 <= 4458.00 AND authors2016 > 2281.00,"['0.08', '0.47']",0.08,0.47,-0.38999999999999996
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND cit2018 > 17064.00,"['0.32', '0.47']",0.32,0.47,-0.14999999999999997
cit2018 <= 35720.00 AND intCol2016 <= 66.15 AND pub2016 <= 3802.50,"['0.06', '0.47']",0.06,0.47,-0.41
pub2018 <= 8184.50 AND intCol2016 <= 66.15 AND cit2016 > 49470.50,"['0.35', '0.47']",0.35,0.47,-0.12
cit2016 <= 107650.00 AND intCol2016 <= 66.15 AND pub2016 <= 3802.50,"['0.06', '0.47']",0.06,0.47,-0.41
cit2016 <= 107650.00 AND pubTJP2017 <= 47.15 AND cit2017 > 33695.50,"['0.27', '0.47']",0.27,0.47,-0.19999999999999996
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 > 3802.50,"['0.35', '0.47']",0.35,0.47,-0.12
pub2017 <= 7940.00 AND intCol2016 <= 66.15 AND cit2016 > 49470.50,"['0.35', '0.47']",0.35,0.47,-0.12
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 > 3802.50,"['0.35', '0.47']",0.35,0.47,-0.12
cit2018 <= 35720.00 AND intCol2016 <= 66.15 AND pub2017 > 3859.00,"['0.34', '0.47']",0.34,0.47,-0.12999999999999995
authors2017 <= 7050.50 AND intCol2017 <= 68.15 AND pub2016 <= 3802.50,"['0.07', '0.47']",0.07,0.47,-0.39999999999999997
cit2018 <= 35720.00 AND intCol2016 <= 66.15 AND cit2017 > 33695.50,"['0.32', '0.47']",0.32,0.47,-0.14999999999999997
authors2017 <= 7050.50 AND pubPA2018 > 1.05 AND intCol2018 <= 67.70,"['0.28', '0.47']",0.28,0.47,-0.18999999999999995
authors2016 <= 6535.50 AND pubTJP2016 <= 43.85 AND acaCol2017 > 4.05,"['0.07', '0.47']",0.07,0.47,-0.39999999999999997
cit2016 <= 107650.00 AND intCol2016 <= 66.15 AND pub2016 <= 3802.50,"['0.06', '0.47']",0.06,0.47,-0.41
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 > 3802.50,"['0.35', '0.47']",0.35,0.47,-0.12
cit2018 <= 35720.00 AND intCol2016 <= 66.15 AND cit2017 > 33695.50,"['0.32', '0.47']",0.32,0.47,-0.14999999999999997
cit2017 <= 75794.50 AND intCol2018 <= 67.70 AND pub2016 > 3802.50,"['0.35', '0.47']",0.35,0.47,-0.12
