fields,supports,top100,top200,diff
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
authors2017 <= 7050.50,"['0.43', '0.86']",0.43,0.86,-0.43
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
fwCitImp2017 <= 2.05,"['0.56', '0.87']",0.56,0.87,-0.30999999999999994
pubTCP2016 <= 24.05,"['0.61', '0.88']",0.61,0.88,-0.27
pubTCP2016 <= 24.05,"['0.61', '0.88']",0.61,0.88,-0.27
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
citPP2017 <= 10.15,"['0.60', '0.89']",0.6,0.89,-0.29000000000000004
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pubTCP2017 <= 24.65,"['0.70', '0.93']",0.7,0.93,-0.2300000000000001
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pubTCP2017 <= 24.65,"['0.70', '0.93']",0.7,0.93,-0.2300000000000001
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
pub2016 <= 7543.00,"['0.49', '0.93']",0.49,0.93,-0.44000000000000006
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
cit2018 <= 35720.00,"['0.48', '0.93']",0.48,0.93,-0.45000000000000007
pub2017 <= 7940.00,"['0.51', '0.94']",0.51,0.94,-0.42999999999999994
cit2016 <= 107650.00,"['0.46', '0.94']",0.46,0.94,-0.4799999999999999
pub2018 <= 8184.50,"['0.51', '0.94']",0.51,0.94,-0.42999999999999994
pub2018 <= 8184.50,"['0.51', '0.94']",0.51,0.94,-0.42999999999999994
cit2016 <= 107650.00,"['0.46', '0.94']",0.46,0.94,-0.4799999999999999
cit2016 <= 107650.00,"['0.46', '0.94']",0.46,0.94,-0.4799999999999999
